project_code,project_name,agency,ministry,sector,state,app_date,start_date,target_doc,revised_doc,orig_cost,rev_cost,expenditure,progress,report_month,report_date,delay_months,cost_overrun_pct,cost_growth,financial_progress_pct,progress_gap,time_elapsed_months,planned_duration_months,time_utilization_pct,progress_velocity,expenditure_velocity,delay_slippage,risk_level,history_json,is_anomaly,anomaly_score
619217,4L of Haridwar-Nagina section from km. 0.00 to km. 71.614 of NH-74,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Uttar Pradesh, Uttarakhand)",12/2015,01/2018,07/2020,08/2026,1659.12,1622.49,1546.89,99.85,July,2026-07-01,73,0.0,0.0,95.34049516483924,-4.5095048351607545,102.0,30.0,340.0,0.74,241.46,3,HIGH,"[{""month"": ""April 2026"", ""progress"": 97.64, ""expenditure"": 822.5}, {""month"": ""May 2026"", ""progress"": 97.64, ""expenditure"": 842.68}, {""month"": ""June 2026"", ""progress"": 99.85, ""expenditure"": 1540.99}, {""month"": ""July 2026"", ""progress"": 99.85, ""expenditure"": 1546.89}]",0,0.0536
617886,Widening of existing Single lane / Intermediate lane road to 2 lane from Km 101 to Km 125 of NH 61,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,06/2020,06/2024,06/2026,04/2027,252.2,252.2,0.0,44.46,July,2026-07-01,10,0.0,0.0,0.0,-44.46,25.0,24.0,104.16666666666669,0.0,0.0,4,HIGH,"[{""month"": ""April 2026"", ""progress"": 44.46, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 44.46, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 44.46, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 44.46, ""expenditure"": 0.0}]",0,0.1712
618072,Widening to Existing single lane /intermediate lane to 2 lane from Km185.00 to Km 220.00 of NH-61 New NH-02 in the state of Nagaland.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,03/2021,07/2022,07/2024,03/2026,297.25,297.25,155.15,100.0,July,2026-07-01,20,0.0,0.0,52.19512195121951,-47.80487804878049,48.0,24.0,200.0,0.0,1.99,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 100.0, ""expenditure"": 149.19}, {""month"": ""May 2026"", ""progress"": 100.0, ""expenditure"": 149.19}, {""month"": ""June 2026"", ""progress"": 100.0, ""expenditure"": 155.15}, {""month"": ""July 2026"", ""progress"": 100.0, ""expenditure"": 155.15}]",0,0.1601
618290,"Construction of 2-lane with Paved shoulder of Kohima- Bypass Road Connecting NH-39New NH-02, NH-150New NH-02, NH-61New NH-29, NH-39New NH-02 from Design Km 32.00 to Design Km 43.454Design Length-11.454 Km in the State of Nagaland under SARDP-NE on EPC Mode Package-IV",NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,07/2020,10/2020,04/2022,12/2026,202.36,202.36,102.32,46.77,July,2026-07-01,56,0.0,0.0,50.56335244119391,3.7933524411939032,69.0,18.0,383.33333333333337,0.42,2.71,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 45.52, ""expenditure"": 94.2}, {""month"": ""May 2026"", ""progress"": 45.55, ""expenditure"": 94.2}, {""month"": ""June 2026"", ""progress"": 46.77, ""expenditure"": 102.12}, {""month"": ""July 2026"", ""progress"": 46.77, ""expenditure"": 102.32}]",0,0.0896
618291,"Construction of 2-lane with Paved shoulder of Kohima-Bypass Road connecting NH-39 New NH-02, NH150New NH-02, NH7-61 New NH-29 and NH-39 New NH-02 from Design km 21.000 to km 32.268 [Design length11.268 km] in the state of Nagaland Under SARDP-NE on EPC Mode Package- 3",NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,07/2020,06/2023,06/2025,12/2026,159.85,342.29,128.32,39.54,July,2026-07-01,18,114.13199874882704,182.44000000000003,37.48867919016038,-2.0513208098396163,37.0,24.0,154.16666666666669,0.72,14.7,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 37.38, ""expenditure"": 84.22}, {""month"": ""May 2026"", ""progress"": 37.38, ""expenditure"": 84.66}, {""month"": ""June 2026"", ""progress"": 39.54, ""expenditure"": 123.42}, {""month"": ""July 2026"", ""progress"": 39.54, ""expenditure"": 128.32}]",0,0.0917
618292,Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting New NH-02 and New NH-29 from Design Km 10.500 to design Km 21.000 [Design Length- 10.500 km]  including TUNNEL of 500m at Ch. 11.000 in the state of Nagaland Under SARDP-NE on EPC Mode Package-2,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,07/2020,10/2020,10/2022,10/2027,277.44,277.44,201.99,69.76,July,2026-07-01,60,0.0,0.0,72.80493079584775,3.044930795847748,69.0,24.0,287.5,-0.02,3.18,16,HIGH,"[{""month"": ""April 2026"", ""progress"": 69.82, ""expenditure"": 192.45}, {""month"": ""May 2026"", ""progress"": 69.82, ""expenditure"": 192.83}, {""month"": ""June 2026"", ""progress"": 69.76, ""expenditure"": 198.97}, {""month"": ""July 2026"", ""progress"": 69.76, ""expenditure"": 201.99}]",0,0.1336
618293,"Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting NH-39New NH-02, NH-150New NH-02, NH-61New NH-29 and NH-39New NH-02 from design Km 0.00 to Km 10.500 in the State of Nagaland under SARDP-NE on EPC Mode Package-1 -Balance work",NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,07/2020,11/2023,11/2026,11/2026,232.29,350.88,120.92,27.24,July,2026-07-01,0,51.052563605837534,118.59,34.46192430460556,7.221924304605562,32.0,36.0,88.88888888888889,0.54,36.15,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 25.61, ""expenditure"": 12.48}, {""month"": ""May 2026"", ""progress"": 25.61, ""expenditure"": 16.22}, {""month"": ""June 2026"", ""progress"": 27.24, ""expenditure"": 116.76}, {""month"": ""July 2026"", ""progress"": 27.24, ""expenditure"": 120.92}]",0,0.1398
618296,Balance work of Construction of 2-lane with hard shoulder of Kohima - Jessami road on NH-29 old NH-150 from existing km 98.380 near Chizami vill. to km120.367 Nagaland/Manipur Border [Design km 95.700 to design km 117.200] [Design Length 21.500 km] in the state of Nagaland Under Bharatmala Pariyojna on EPC Mode Package-V under NHO,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,03/2020,11/2023,11/2025,07/2026,330.8,330.8,268.18,98.39,July,2026-07-01,8,0.0,0.0,81.0701330108827,-17.3198669891173,32.0,24.0,133.33333333333331,1.78,89.39,2,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 93.04, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 93.04, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 98.39, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 98.39, ""expenditure"": 268.18}]",0,0.1665
618297,Construction of 2-lane with hard shoulder of Kohima - Jessami road on NH-29 Old NH-150 from existing Km 30.474 Near Kidwema road Chakahabama to existing Km 53.220 Near Kikruma Village Design Km 29.60 to Km 51.50 Design length-21.90 Km in the state of Nagaland Under Bharatmala Pariyojna on EPC Mode under NHO Package-II -Balance work,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,03/2020,01/2024,01/2026,12/2026,355.79,355.79,0.0,43.13,July,2026-07-01,11,0.0,0.0,0.0,-43.13,30.0,24.0,125.0,0.75,0.0,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 40.88, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 43.13, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 43.13, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 43.13, ""expenditure"": 0.0}]",0,0.1737
618328,4-Laning of Balance work of Dimapur-Kohima Road from design km 152.490 to km 166.700 Existing km 156.000 to km 172.900 Excluding Dimapur & Kohima Bypass under SARDP-NE Package-III,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,03/2016,09/2023,09/2025,09/2026,562.98,794.75,542.85,84.32,July,2026-07-01,12,41.168425166080496,231.77,68.3044982698962,-16.015501730103793,34.0,24.0,141.66666666666669,0.58,141.05,12,HIGH,"[{""month"": ""April 2026"", ""progress"": 82.59, ""expenditure"": 119.71}, {""month"": ""May 2026"", ""progress"": 82.59, ""expenditure"": 119.71}, {""month"": ""June 2026"", ""progress"": 84.32, ""expenditure"": 535.96}, {""month"": ""July 2026"", ""progress"": 84.32, ""expenditure"": 542.85}]",0,0.1107
618364,"Widening to 2 Lane with Hard shoulder of Akegwo-Avangkhu section of NH-202K for Package-I Design Chainage 0000 Km to 34795 Km, in the State of Nagaland on EPC mode under NH O-NE",NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,12/2022,08/2023,02/2026,02/2026,430.24,430.24,0.0,87.0,July,2026-07-01,0,0.0,0.0,0.0,-87.0,35.0,30.0,116.66666666666669,0.0,0.0,0,LOW,"[{""month"": ""April 2026"", ""progress"": 87.0, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 87.0, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 87.0, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 87.0, ""expenditure"": 0.0}]",0,0.0814
618365,Widening to 2 Lane with Hard shoulder of Akegwo-Avangkhu section of NH-202K for Package-III Design Chainage 69875 Km to 106816 Km in the State of Nagaland on EPC mode under NHO-NE,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,12/2022,08/2023,02/2026,02/2026,497.18,497.18,0.0,85.67,July,2026-07-01,0,0.0,0.0,0.0,-85.67,35.0,30.0,116.66666666666669,0.0,0.0,0,LOW,"[{""month"": ""April 2026"", ""progress"": 85.67, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 85.67, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 85.67, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 85.67, ""expenditure"": 0.0}]",0,0.0835
618366,Widening to 2 Lane with Hard shoulder of Akegwo-Avangkhu section of NH-202K for Package-II Design Chainage 34795 Km to 69875 Km in the State of Nagaland on EPC mode under NHO-NE,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,12/2022,08/2023,02/2026,02/2026,442.54,442.54,0.0,58.5,July,2026-07-01,0,0.0,0.0,0.0,-58.5,35.0,30.0,116.66666666666669,1.28,0.0,0,LOW,"[{""month"": ""April 2026"", ""progress"": 54.66, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 58.5, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 58.5, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 58.5, ""expenditure"": 0.0}]",0,0.1476
618413,Construction of 2 laning with Hard shoulder of Peren-Dimapur section on NH 129A from Design Km 146.208 to Km 163.592 Length- 17.384 km in the state of Nagaland on EPC mode under NHO-TSP Package-III,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,02/2021,06/2023,06/2025,08/2026,177.77,199.02,111.71,95.62,July,2026-07-01,14,11.953647972098778,21.25,56.13003718219274,-39.48996281780727,37.0,24.0,154.16666666666669,0.75,37.24,2,HIGH,"[{""month"": ""April 2026"", ""progress"": 93.37, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 93.37, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 95.62, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 95.62, ""expenditure"": 111.71}]",0,0.1541
618414,Construction of Balance work for 2-lane with hard shoulder of Peren- Dimapur section on NH-129A from Design Km 126.775 to Km 146.208 Length 19.433 Km in the state of Nagaland on EPC mode under NHO-TSP Package-II,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,01/2021,09/2023,09/2025,09/2025,258.52,258.52,136.09,96.53,July,2026-07-01,0,0.0,0.0,52.64196193718088,-43.88803806281912,34.0,24.0,141.66666666666669,0.0,25.12,0,LOW,"[{""month"": ""April 2026"", ""progress"": 96.53, ""expenditure"": 60.72}, {""month"": ""May 2026"", ""progress"": 96.53, ""expenditure"": 65.15}, {""month"": ""June 2026"", ""progress"": 96.53, ""expenditure"": 135.86}, {""month"": ""July 2026"", ""progress"": 96.53, ""expenditure"": 136.09}]",0,0.1736
618422,"Construction of 2-lane with hard shoulders of Merangkong-Tamlu-Mon road Wakching Twon portion on EPC basis from existing Chainage Km 59000 to Km 73640 [Design Km. 59000 to Km, 72450] Design length - 13.450 Km under SARDP-NE package-V Balance work",NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,03/2021,09/2023,09/2025,07/2026,161.73,161.73,101.28,99.75,July,2026-07-01,10,0.0,0.0,62.62289000185495,-37.12710999814505,34.0,24.0,141.66666666666669,0.08,29.05,3,HIGH,"[{""month"": ""April 2026"", ""progress"": 99.5, ""expenditure"": 14.12}, {""month"": ""May 2026"", ""progress"": 99.5, ""expenditure"": 14.12}, {""month"": ""June 2026"", ""progress"": 99.75, ""expenditure"": 101.21}, {""month"": ""July 2026"", ""progress"": 99.75, ""expenditure"": 101.28}]",0,0.1726
618423,Construction of 2-Lane with hard shoulders of Merangkong-Tamlu-Mon MTM Road from existing Km 20.456 to Km 41.065 Design Km. 20 to Km. 40.0 Design Length- 20.000 Km in the State of Nagaland under SARDP-NE Phase-A Pkg-2 Balance work,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,03/2018,08/2023,08/2025,03/2026,215.79,215.79,173.12,100.0,July,2026-07-01,7,0.0,0.0,80.22614578988832,-19.77385421011168,35.0,24.0,145.83333333333331,0.0,48.16,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 100.0, ""expenditure"": 28.64}, {""month"": ""May 2026"", ""progress"": 100.0, ""expenditure"": 28.71}, {""month"": ""June 2026"", ""progress"": 100.0, ""expenditure"": 173.12}, {""month"": ""July 2026"", ""progress"": 100.0, ""expenditure"": 173.12}]",0,0.1723
619059,Construction of 2-Lane with hard shoulders of Merangkong-Tamlu-Mon Road on EPC Basis from existing road Km. 76.640 to Km 98.065 Design chainage Km. 63.800 to Km. 86.835 Design Length-23.035 Km in the state of Nagaland under SARDP-NE PKG-IV Balance work,NHIDCL,Ministry of Road Transport & Highways,Roads & Highways,Nagaland,03/2018,09/2023,09/2025,12/2026,323.98,323.98,147.37,79.03,July,2026-07-01,15,0.0,0.0,45.48737576393604,-33.54262423606396,34.0,24.0,141.66666666666669,1.33,25.64,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 75.05, ""expenditure"": 70.46}, {""month"": ""May 2026"", ""progress"": 75.05, ""expenditure"": 70.48}, {""month"": ""June 2026"", ""progress"": 79.03, ""expenditure"": 143.39}, {""month"": ""July 2026"", ""progress"": 79.03, ""expenditure"": 147.37}]",0,0.1768
617898,New construction of Major Bridge with Approaches from Km 0.000 to 1.200 Madhopur -Badabanta section of NH-20 under NHO in Annual Plan 2022-23 in the State of Odisha,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2023,04/2025,10/2027,10/2027,199.5,199.5,0.32,0.0,July,2026-07-01,0,0.0,0.0,0.1604010025062656,0.1604010025062656,15.0,30.0,50.0,0.0,0.07,0,LOW,"[{""month"": ""April 2026"", ""progress"": 0.0, ""expenditure"": 0.1}, {""month"": ""May 2026"", ""progress"": 0.0, ""expenditure"": 0.1}, {""month"": ""June 2026"", ""progress"": 0.0, ""expenditure"": 0.32}, {""month"": ""July 2026"", ""progress"": 0.0, ""expenditure"": 0.32}]",0,0.1841
617899,Widening and Strengthening to 4LPS/2LPS from km 0.000 to 35.800 Kuakhia - Mangalpur section of NH 20 in the state of Odisha on Annual Plan 2021-22,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2022,02/2024,02/2026,11/2026,636.1,636.1,296.5,56.11,July,2026-07-01,9,0.0,0.0,46.61216789812922,-9.497832101870776,29.0,24.0,120.83333333333331,0.0,1.25,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 56.11, ""expenditure"": 292.74}, {""month"": ""May 2026"", ""progress"": 56.11, ""expenditure"": 292.86}, {""month"": ""June 2026"", ""progress"": 56.11, ""expenditure"": 296.22}, {""month"": ""July 2026"", ""progress"": 56.11, ""expenditure"": 296.5}]",0,0.1805
617902,construction or By-pass road on NH-26 for Nabrangpur Town,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2023,12/2024,12/2026,12/2026,168.95,168.95,11.13,38.0,July,2026-07-01,0,0.0,0.0,6.587747854394792,-31.41225214560521,19.0,24.0,79.16666666666666,5.67,1.1,0,LOW,"[{""month"": ""April 2026"", ""progress"": 21.0, ""expenditure"": 7.84}, {""month"": ""May 2026"", ""progress"": 35.0, ""expenditure"": 7.96}, {""month"": ""June 2026"", ""progress"": 35.0, ""expenditure"": 10.62}, {""month"": ""July 2026"", ""progress"": 38.0, ""expenditure"": 11.13}]",0,0.1466
617904,Construction of Bypass road to Balangir town from km 72/400 Desing km 0/0 to km 79/800 Design km 11/670 of NH-26 in the State of Odisha.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,02/2022,04/2023,10/2025,12/2026,238.78,238.78,6.79,55.0,July,2026-07-01,14,0.0,0.0,2.843621743864645,-52.15637825613536,39.0,30.0,130.0,0.0,0.23,5,HIGH,"[{""month"": ""April 2026"", ""progress"": 55.0, ""expenditure"": 6.09}, {""month"": ""May 2026"", ""progress"": 55.0, ""expenditure"": 6.09}, {""month"": ""June 2026"", ""progress"": 55.0, ""expenditure"": 6.79}, {""month"": ""July 2026"", ""progress"": 55.0, ""expenditure"": 6.79}]",0,0.1635
617905,Construction of 4 lane ROB with approaches in lieu of LC No. RV-172 at km 176.00 of NH-201 present NH-26 at Kesinga including land acquisition in the state of Odisha on EPC mode under Annual Plan 2021-22,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,12/2021,05/2023,05/2025,05/2027,324.09,324.09,88.48,78.0,July,2026-07-01,24,0.0,0.0,27.30105834798976,-50.69894165201024,38.0,24.0,158.33333333333331,2.64,1.3,7,HIGH,"[{""month"": ""April 2026"", ""progress"": 70.09, ""expenditure"": 84.57}, {""month"": ""May 2026"", ""progress"": 70.09, ""expenditure"": 84.57}, {""month"": ""June 2026"", ""progress"": 70.09, ""expenditure"": 88.48}, {""month"": ""July 2026"", ""progress"": 78.0, ""expenditure"": 88.48}]",0,0.1571
617918,"Widening and Strengthening of existing S/L, I/L, & D/L to 2 Lane with PS from Km 256/455 to 256/503, 256/820 to 256/960, 265/760 to 266/010, 266/010 to 266/800, 270/975 to 271/055, 276/460 to 276/560, 276/560 to 276/700, 276/700 to 277/480, 285/780 to 288/290, 288/290 to 291/050 and construction of 3 Nos. of Bypass from Km 266/800 to 267/300, 270/025 to 270/975, & 284/700 to 285/780 on NH-53 under NHO in Annual Plan 2022-23 for the State of Odisha.",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2023,06/2026,12/2027,-,174.21,174.21,6.43,0.0,July,2026-07-01,0,0.0,0.0,3.6909477067906544,3.6909477067906544,1.0,18.0,5.555555555555555,0.0,0.0,0,LOW,"[{""month"": ""April 2026"", ""progress"": 0.0, ""expenditure"": 6.43}, {""month"": ""May 2026"", ""progress"": 0.0, ""expenditure"": 6.43}, {""month"": ""June 2026"", ""progress"": 0.0, ""expenditure"": 6.43}, {""month"": ""July 2026"", ""progress"": 0.0, ""expenditure"": 6.43}]",0,0.1485
617920,Widening and Strengthening to 2LPS including LA from km 318.970 to 353.450 Balikuda-Mulkani Section of NH-55 under NHO in Annual Plan 2022-23 in the State of Odisha. Job No. NH-55-OD-2022-23-656,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,01/2022,06/2025,06/2027,06/2027,511.54,511.54,7.64,3.0,July,2026-07-01,0,0.0,0.0,1.4935293427688938,-1.5064706572311062,13.0,24.0,54.16666666666666,0.0,2.55,0,LOW,"[{""month"": ""April 2026"", ""progress"": 3.0, ""expenditure"": 0.0}, {""month"": ""May 2026"", ""progress"": 3.0, ""expenditure"": 0.0}, {""month"": ""June 2026"", ""progress"": 3.0, ""expenditure"": 0.0}, {""month"": ""July 2026"", ""progress"": 3.0, ""expenditure"": 7.64}]",0,0.1845
617921,Widening and strengthening to 2LPS including LA of Kandarpur-Balikuda from km 277/500 to 318/970 of NH-55 in the State of Odisha under Annual Plan 2021-22.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2022,06/2023,06/2025,11/2026,499.79,499.79,131.36,66.0,July,2026-07-01,17,0.0,0.0,26.283038876328057,-39.71696112367194,37.0,24.0,154.16666666666669,1.78,0.54,6,HIGH,"[{""month"": ""April 2026"", ""progress"": 60.65, ""expenditure"": 129.74}, {""month"": ""May 2026"", ""progress"": 60.65, ""expenditure"": 129.74}, {""month"": ""June 2026"", ""progress"": 60.65, ""expenditure"": 131.36}, {""month"": ""July 2026"", ""progress"": 66.0, ""expenditure"": 131.36}]",0,0.1721
